ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
180
ITEM: BOX BOUNDS xy xz yz pp pp pp
-1.1142786122965449e+01 2.3559606061482697e+01 -1.1567464061482717e+01
3.6778187901144938e-01 2.0403217120988526e+01 0.0000000000000000e+00
1.2714096578107532e+00 7.0533239342189034e+01 0.0000000000000000e+00
ITEM: ATOMS id type xs ys zs
62 1    0.615133578780112    0.557566796606483    0.686509542613701
63 1    0.442433217826448    0.557566796606598    0.686509542613704
64 1     0.44243321684603    0.384866433692163    0.686509542641915
65 1    0.384119614840509     0.44205981372315    0.731613103158296
66 1    0.557940198882699    0.442059813723151    0.731613103158268
67 1    0.557940199868285    0.615880399736599    0.731613103130906
68 1    0.331747357328638    0.327837562767096    0.777760036348301
69 1    0.496090205438453    0.327837562767203    0.777760036348323
70 1     0.33174735833725    0.503909807362005    0.777760036322998
71 1    0.500000004573488    0.500000009147015    0.777521217769768
72 1    0.672162449024843    0.503909807361954    0.777760036322975
73 1    0.496090207365264    0.668252657319272    0.777760036298611
74 1    0.672162449953898    0.668252657319117    0.777760036298652
75 1    0.615144433444602    0.557572224138193    0.823221886316631
76 1    0.442427790693467    0.557572224138107    0.823221886316643
77 1    0.442427789708214    0.384855579416358    0.823221886338981
78 1    0.384121800889759    0.442060906928419    0.868324382707525
79 1    0.557939106038609    0.442060906928438    0.868324382707538
80 1    0.557939107022092    0.615878214044025    0.868324382692979
81 1    0.331747404509478    0.327837593602235    0.914471339101022
82 1     0.49609018909276    0.327837593602188    0.914471339101007
83 1    0.331747405522008     0.50390982400341    0.914471339092631
84 1    0.500000004668969    0.500000009337827    0.914232623334875
85 1    0.672162418481274    0.503909824003422    0.914471339092666
86 1    0.496090191014303    0.668252610419016    0.914471339082908
87 1     0.67216241940471     0.66825261041906    0.914471339082891
88 1    0.615144441180525    0.557572228109809    0.959933248443357
89 1    0.442427786929323    0.557572228109916    0.959933248443375
90 1    0.442427785943378    0.384855571886737    0.959933248448586
91 2    0.384855568184036    0.442427790633478    0.040066747375253
92 2    0.557572222449528    0.442427790633519   0.0400667473752012
93 2    0.557572223422246    0.615144446844644   0.0400667473809024
94 2    0.327837589927913    0.331747408257531   0.0855286567208077
95 2    0.503909818329585     0.33174740825738   0.0855286567208561
96 2    0.327837590867255    0.496090194691273   0.0855286567305813
97 2    0.500000004669784    0.500000009339495   0.0857673724877312
98 2    0.668252603823902     0.49609019469129   0.0855286567305764
99 2    0.503909820265977    0.672162425077419   0.0855286567396346
100 2     0.66825260481159    0.672162425077525   0.0855286567396572
101 2    0.615878208409153    0.557939111674078     0.13167561312442
102 2    0.442060903264895    0.557939111674134    0.131675613124406
103 2    0.442060902276545    0.384121804553071    0.131675613109768
104 2     0.38485557578375    0.442427794330205    0.176778109490475
105 2    0.557572218546444    0.442427794330326     0.17677810949046
106 2    0.557572219520872    0.615144439041697    0.176778109512746
107 2    0.327837559191733    0.331747360982315     0.22223995947456
108 2    0.503909801790536    0.331747360982251    0.222239959474572
109 2    0.327837560125876    0.496090210946077     0.22223995949827
110 2    0.500000004575894    0.500000009151757    0.222478778052226
111 2    0.668252650820201    0.496090210946074    0.222239959498271
112 2    0.503909803722294    0.672162455532708    0.222239959524012
113 2    0.668252651810434    0.672162455532791    0.222239959524009
114 2    0.615880394222657    0.557940204402161    0.268386892681775
115 2    0.442059810179506    0.557940204402249    0.268386892681765
116 2    0.442059809193735    0.384119618387445    0.268386892654525
117 2    0.384866430189837    0.442433221334758    0.313490453189134
118 2    0.557566791144974    0.442433221334921    0.313490453189174
119 2    0.557566792124305    0.615133584248494    0.313490453217232
120 2    0.327831383082257     0.33172222665746     0.35894284833014
121 2    0.503890843575216    0.331722226657281    0.358942848330151
122 2    0.327831384007533    0.496109168744176    0.358942848355953
123 2    0.500000004440444    0.500000008880994    0.359207533325691
124 2    0.668277784736552    0.496109168744246    0.358942848355938
125 2    0.503890845500996    0.672168631239294    0.358942848384469
126 2    0.668277785738143    0.672168631239037    0.358942848384459
127 2    0.616156259416121    0.558078136797708    0.405097361231813
128 2    0.441921877381674    0.558078136797608    0.405097361231839
129 2     0.44192187639399    0.383843752788026     0.40509736120799
130 2    0.384573351900154    0.442286682011606    0.449989755736104
131 2    0.557713330111475    0.442286682011483     0.44998975573612
132 2    0.557713331096761    0.615426662193597     0.44998975575126
133 2    0.615423855875467    0.557711934964049     0.49493157764745
134 2    0.442288079088574    0.557711934963986    0.494931577647499
135 2    0.442288078111344    0.384576156222707    0.494931577642828
136 2    0.384590088904602    0.442295050506954    0.539862356103171
137 2    0.557704961602377    0.442295050506891    0.539862356103147
138 2    0.557704962589134    0.615409925178279    0.539862356096791
139 2     0.61514552284481    0.557572768492765    0.584802993663392
140 2    0.442427245647988    0.557572768492649    0.584802993663364
141 2    0.442427244675041    0.384854489350128    0.584802993679962
142 2      0.3848224065284    0.442411209412495    0.629933056631517
143 2     0.55758880288405    0.442411209412326    0.629933056631512
144 2    0.557588803868968    0.615177607737861    0.629933056606385
145 2    0.327834767693367    0.331754185258822    0.675402397518395
146 2    0.503919417565486    0.331754185258966     0.67540239751838
147 2    0.327834768625676     0.49608059485054    0.675402397492202
148 2    0.500000004473374    0.500000008946778    0.675620755579038
149 2    0.668245826225004    0.496080594850556    0.675402397492235
150 2    0.503919419496384    0.672165246726283    0.675402397463661
151 2    0.668245827229764    0.672165246726149    0.675402397463638
152 2    0.615869376067599    0.557934695307628    0.721540428463447
153 2    0.442065319239997    0.557934695307635    0.721540428463447
154 2    0.442065318253564    0.384130636507093    0.721540428491883
155 2    0.384855496187067    0.442427754450743    0.766644063263876
156 2    0.557572258263731    0.442427754450841    0.766644063263862
157 2    0.557572259241442    0.615144518482969    0.766644063237137
158 2    0.327837567266391    0.331747338577616    0.812105969512052
159 2    0.503909771311206    0.331747338577475    0.812105969512083
160 2    0.327837568205869    0.496090241512392    0.812105969488803
161 2    0.500000004605337     0.50000000921075    0.812344576808291
162 2    0.668252673306413    0.496090241512392    0.812105969488783
163 2    0.503909773249495    0.672162447546564    0.812105969462494
164 2    0.668252674297273    0.672162447546769    0.812105969462529
165 2    0.615878215341561    0.557939115130737    0.858252847696301
166 2    0.442060899789231    0.557939115130715    0.858252847696305
167 2    0.442060898800419    0.384121797600861    0.858252847717385
168 2    0.384855529629825    0.442427771327678    0.903355355456379
169 2    0.557572241697855    0.442427771327601    0.903355355456396
170 2    0.557572242670926    0.615144485341849    0.903355355443534
171 2    0.327837598125342    0.331747556776495    0.948817278488393
172 2    0.503909958651213    0.331747556776514     0.94881727848836
173 2    0.327837599066141    0.496090054401544    0.948817278480795
174 2    0.500000004680671    0.500000009361389     0.94905597715399
175 2    0.668252455335513    0.496090054401578    0.948817278480814
176 2    0.503909960589827    0.672162416912201    0.948817278470573
177 2    0.668252456322268    0.672162416912055    0.948817278470557
178 2    0.615878203147902    0.557939109105803    0.994964222350649
179 2     0.44206090595795    0.557939109105738    0.994964222350676
180 2    0.442060904968478    0.384121809937065    0.994964222354211
