# atom coordinates generated by 'nwlattice' package

180 atoms
2 atom types

0.000000 23.984284 xlo xhi
0.000000 20.770999 ylo yhi
0.000000 71.804649 zlo zhi
-11.992142 0.000000 0.000000 xy xz yz

Atoms # atomic

138 2 5.996071 12.693389 38.758191 0 0 0
139 2 7.994761 11.539444 42.022039 0 0 0
140 2 3.997381 11.539444 42.022039 0 0 0
141 2 5.996071 8.077611 42.022039 0 0 0
142 2 3.997381 9.231555 45.285886 0 0 0
143 2 7.994761 9.231555 45.285886 0 0 0
144 2 5.996071 12.693389 45.285886 0 0 0
145 2 3.997381 6.923666 48.549734 0 0 0
146 2 7.994761 6.923666 48.549734 0 0 0
147 2 1.998690 10.385500 48.549734 0 0 0
148 2 5.996071 10.385500 48.549734 0 0 0
149 2 9.993452 10.385500 48.549734 0 0 0
150 2 3.997381 13.847333 48.549734 0 0 0
151 2 7.994761 13.847333 48.549734 0 0 0
152 2 7.994761 11.539444 51.813582 0 0 0
153 2 3.997381 11.539444 51.813582 0 0 0
154 2 5.996071 8.077611 51.813582 0 0 0
155 2 3.997381 9.231555 55.077430 0 0 0
156 2 7.994761 9.231555 55.077430 0 0 0
157 2 5.996071 12.693389 55.077430 0 0 0
158 2 3.997381 6.923666 58.341277 0 0 0
159 2 7.994761 6.923666 58.341277 0 0 0
160 2 1.998690 10.385500 58.341277 0 0 0
161 2 5.996071 10.385500 58.341277 0 0 0
162 2 9.993452 10.385500 58.341277 0 0 0
163 2 3.997381 13.847333 58.341277 0 0 0
164 2 7.994761 13.847333 58.341277 0 0 0
165 2 7.994761 11.539444 61.605125 0 0 0
166 2 3.997381 11.539444 61.605125 0 0 0
167 2 5.996071 8.077611 61.605125 0 0 0
168 2 3.997381 9.231555 64.868973 0 0 0
169 2 7.994761 9.231555 64.868973 0 0 0
170 2 5.996071 12.693389 64.868973 0 0 0
171 2 3.997381 6.923666 68.132820 0 0 0
172 2 7.994761 6.923666 68.132820 0 0 0
173 2 1.998690 10.385500 68.132820 0 0 0
174 2 5.996071 10.385500 68.132820 0 0 0
175 2 9.993452 10.385500 68.132820 0 0 0
176 2 3.997381 13.847333 68.132820 0 0 0
177 2 7.994761 13.847333 68.132820 0 0 0
178 2 7.994761 11.539444 71.396668 0 0 0
179 2 3.997381 11.539444 71.396668 0 0 0
180 2 5.996071 8.077611 71.396668 0 0 0
